date,open,high,low,close,volume,change_percent,avg_vol_20d
2011/06/14,113.24,113.4,113.24,113.4,0,,
2011/06/15,113.83,113.83,113.48,113.48,0,,
2011/06/16,113.26,113.46,113.26,113.46,0,,
2011/06/17,112.89,112.89,112.86,112.86,0,,
2011/06/20,112.17,112.62,112.17,112.62,0,,
2011/06/21,112.97,113.84,112.97,113.84,0,,
2011/06/22,113.65,113.75,113.65,113.75,0,,
2011/06/23,113.61,113.61,112.98,112.98,3,,
2011/06/24,114.06,114.06,113.18,113.26,10500,,
2011/06/27,113.03,113.14,112.79,112.79,1125,,
2011/06/28,113.14,113.32,113.14,113.32,0,,
2011/06/29,114.02,114.16,114.02,114.16,5,,
2011/06/30,114.79,117.17,114.79,115.46,50,,
2011/07/01,115.41,116.4,115.26,116.4,24,,
2011/07/04,116.74,116.92,116.74,116.77,45,,
2011/07/05,116.84,117.09,116.84,117.09,6953,,
2011/07/06,117.58,117.58,117.53,117.53,6388,,
2011/07/07,118.2,119,118.2,118.52,22,,
2011/07/08,118.93,118.93,117.63,118.23,12639,,
2011/07/11,118.39,118.39,118.01,118.01,6258,,
2011/07/12,117.44,117.86,117,117.86,7060,,
2011/07/13,117.77,117.96,117.64,117.96,11222,,
2011/07/14,116.7,116.86,116.7,116.86,0,,
2011/07/15,116.44,116.67,116.44,116.67,650,,
2011/07/18,116.94,116.94,115.67,115.67,170,,
2011/07/19,116.03,116.52,116.03,116.5,481,,
2011/07/20,117.28,117.41,117.28,117.41,0,,
2011/07/21,117.21,117.71,117.21,117.55,4002,,
2011/07/22,118.03,118.03,117.99,117.99,0,,
2011/07/25,117.1,117.71,117.1,117.71,430,,
2011/07/26,117.07,117.07,116.65,116.65,0,,
2011/07/27,116.26,116.26,115.99,115.99,0,,
2011/07/28,115.06,116.22,115.06,116.22,12000,,
2011/07/29,114.78,115.16,113.99,114.68,24023,,
2011/08/01,115.66,115.66,114.07,114.07,33,,
2011/08/02,114.18,114.18,113.08,113.08,155,,
2011/08/03,111.42,111.42,110.41,110.41,0,,
2011/08/04,110.95,110.95,108.24,108.24,3500,,
2011/08/05,105.82,106.43,105.31,105.31,161,,
2011/08/08,103.7,104.65,101.76,102.09,15703,,
2011/08/09,101.19,102.12,98.82,102.07,18515,,
2011/08/10,103.2,103.33,100.33,100.33,17202,,
2011/08/11,101.83,101.91,99.84,101.91,5771,,
2011/08/12,102.49,104.77,102.39,104.66,7511,,
2011/08/15,104.96,105.02,104.29,104.29,4002,,
2011/08/16,104.47,104.8,104.47,104.74,15000,,
2011/08/17,104.51,105.08,104.51,105.08,1015,,
2011/08/18,103.63,103.63,100.85,100.85,12000,,
2011/08/19,100.21,100.5,99.23,99.71,25500,,
2011/08/22,98.91,99.38,98.91,99.38,20,,
2011/08/23,100.47,100.47,100.25,100.25,22911,,
2011/08/24,100.71,101.73,100.47,101.73,1841,,
2011/08/25,102.36,102.36,101.64,101.64,0,,
2011/08/26,101.26,101.42,100.44,101.42,334,,
2011/08/29,102.33,103.11,102.33,103.11,0,,
2011/08/30,103.9,104.32,103.9,104.32,7666,,
2011/08/31,104.85,106.75,104.85,106.07,2753,,
2011/09/01,106.71,107.07,106.32,107.07,10514,,
2011/09/02,105.73,105.73,104.29,104.5,1354,,
2011/09/05,103.21,103.21,101.67,101.67,3500,,
2011/09/06,101.77,102.13,101.12,102.13,7964,,
2011/09/07,103.95,104.96,103.95,104.96,3901,,
2011/09/08,105.1,106.21,105.1,106.21,0,,
2011/09/09,105.98,105.98,104.91,104.91,0,,
2011/09/12,103.3,103.3,102.7,103.28,183,,
2011/09/13,104.55,104.55,103.7,104.29,3500,,
2011/09/14,103.88,105.04,103.88,105.04,0,,
2011/09/15,105.69,106.15,105.69,106.15,3500,,
2011/09/16,107.21,107.34,107.21,107.34,30,,
2011/09/19,106.54,106.54,106.32,106.32,0,,
2011/09/20,106.42,107.38,106.42,107.38,540,,
2011/09/21,107.26,107.26,106.14,106.14,1136,,
2011/09/22,103.52,103.52,102,102.08,7003,,
2011/09/23,102.61,102.61,100.52,102.2,10500,,
2011/09/26,101.52,103.37,101.52,103.09,6333,,
2011/09/27,105.13,106.72,105.13,106.72,270,,
2011/09/28,105.55,105.87,105.14,105.14,3,,
2011/09/29,104.52,105.42,104.52,104.74,33,,
2011/09/30,104.74,104.74,104.15,104.62,1500,,
2011/10/03,102.56,104.02,102.56,104.02,3,,
2011/10/04,101.89,101.89,100.5,100.5,1520,,
2011/10/05,102.43,103.69,102.33,103.69,259,,
2011/10/06,104.42,105.51,104.42,105.51,3500,,
2011/10/07,105.96,106.9,105.77,105.77,1547,,
2011/10/10,106.69,106.9,106.2,106.9,306,,
2011/10/11,107.08,107.41,107.08,107.41,0,,
2011/10/12,107.05,108.18,107.05,108.18,0,,
2011/10/13,107.48,107.48,106.93,107.1,16400,,
2011/10/14,107.36,108.09,107.36,107.83,15251,,
2011/10/17,108.96,109.25,107.97,107.97,99,,
2011/10/18,106.7,107.72,106.7,107.72,0,,
2011/10/19,108.2,108.53,108.15,108.53,7000,,
2011/10/20,107.34,107.34,107.19,107.19,11,,
2011/10/21,107.6,108.75,107.6,108.75,5261,,
2011/10/24,109.3,109.99,109.2,109.99,8152,,
2011/10/25,109.84,110.1,109.05,109.11,12700,,
2011/10/26,108.82,109.05,108.48,108.94,2507,,
2011/10/27,110.89,111.97,110.89,111.2,16511,,
2011/10/28,111.57,111.86,111.57,111.86,0,,
2011/10/31,111.08,111.08,110.75,110.75,194,,
2011/11/01,109.4,109.4,108.34,108.34,0,,
2011/11/02,109.21,109.21,108.8,109.21,20,,
2011/11/03,108.22,110.66,108.22,110.66,23,,
2011/11/04,111.52,111.52,110.07,110.07,24620,,
2011/11/07,109.8,110.1,109.8,110.1,0,,
2011/11/08,110.46,111.14,110.46,111.14,3500,,
2011/11/09,111.62,111.62,110.5,110.59,149,,
2011/11/10,109.23,109.67,109.23,109.57,9100,,
2011/11/11,109.61,112.11,109.61,111.13,33091,,
2011/11/14,111.67,111.9,111.09,111.09,9448,,
2011/11/15,110.97,110.97,110.43,110.89,9119,,
2011/11/16,110.98,111.41,110.73,111.41,2500,,
2011/11/17,110.73,110.73,109.75,109.75,10207,,
2011/11/18,109.02,109.02,108.6,108.6,5202,,
2011/11/21,107.87,107.87,105.6,105.6,5009,,
2011/11/22,106.59,106.59,105.36,105.36,114,,
2011/11/23,104.68,105.5,104.48,104.48,113,,
2011/11/24,104.92,105.17,104.42,104.42,107,,
2011/11/25,104.32,105.64,104.32,105.64,1369,,
2011/11/28,106.22,107.94,106.22,107.94,11207,,
2011/11/29,107.65,108.56,107.65,108.56,11000,,
2011/11/30,107.88,111.55,107.88,111.35,400,,
2011/12/01,111.45,111.69,110.75,111.28,6490,,
2011/12/02,112.4,112.8,112.4,112.8,7128,,
2011/12/05,112.83,113.3,112.74,113.26,15770,,
2011/12/06,112.71,112.83,112.71,112.83,0,,
2011/12/07,113.62,113.62,112.79,112.79,0,,
2011/12/08,113.44,113.87,112.06,112.06,875,,
2011/12/09,111.17,112.57,111.17,112.57,21,,
2011/12/12,112.52,112.52,111.61,111.61,400,,
2011/12/13,112.35,113.16,112.35,113.16,0,,
2011/12/14,112.44,112.44,111.1,111.1,4239,,
2011/12/15,111.1,112,111.05,111.53,4684,,
2011/12/16,112.06,112.06,111.6,111.6,414,,
2011/12/19,110.83,111.72,110.83,110.97,251,,
2011/12/20,110.72,112.67,110.72,112.67,2919,,
2011/12/21,113.26,113.26,112.6,112.6,8316,,
2011/12/22,113.19,113.77,113.19,113.77,3550,,
2011/12/23,114.7,114.93,114.62,114.93,10573,,
2011/12/27,114.81,115,114.81,114.9,18,,
2011/12/28,114.7,115.15,114.41,114.41,29,,
2011/12/29,114.75,115.34,114.75,115.34,8011,,
2011/12/30,115.62,115.62,115.62,115.62,0,,
2012/01/02,116.04,116.84,116.04,116.84,20,,
2012/01/03,117.89,117.89,116.3,117.66,7161,,
2012/01/04,117.26,117.69,117.26,117.69,2002,,
2012/01/05,117.88,118.19,117.46,118.19,11786,,
2012/01/06,118.41,118.93,118.41,118.93,0,,
2012/01/09,118.68,118.68,118.35,118.35,980,,
2012/01/10,119.24,120.1,119.24,119.98,3298,,
2012/01/11,119.88,120.17,119.77,120.17,3677,,
2012/01/12,120.05,120.46,119.17,119.17,29,,
2012/01/13,119.73,119.86,119.67,119.67,12069,,
2012/01/16,119.82,120.73,119.82,120.73,22,,
2012/01/17,121.14,121.18,120.93,120.93,10925,,
2012/01/18,120.4,120.56,120.4,120.52,1250,,
2012/01/19,120.74,121.26,120.74,121.26,3500,,
2012/01/20,120.99,121.21,120.9,120.93,655,,
2012/01/23,121.2,121.28,120.81,120.81,8491,,
2012/01/24,120.4,120.71,120.4,120.71,0,,
2012/01/25,121.1,121.1,120.78,120.78,3500,,
2012/01/26,120.82,121.2,120.82,120.97,9225,,
2012/01/27,120.71,120.71,120.05,120.05,0,,
2012/01/30,119.37,119.56,119.37,119.56,4200,,
2012/01/31,120.01,120.29,120,120.05,42,,
2012/02/01,120.52,121.13,120.52,121.13,90,,
2012/02/02,121.56,121.75,121.46,121.46,2967,,
2012/02/03,121.45,123.32,121.45,123.32,509,,
2012/02/06,122.97,123.35,122.97,123.15,180,,
2012/02/07,123.26,123.26,122.47,122.47,32,,
2012/02/08,122.81,122.81,122.29,122.29,501,,
2012/02/09,122.4,122.7,122.31,122.39,84,,
2012/02/10,121.97,122.04,121.79,122.02,11371,,
2012/02/13,122.52,122.66,122.52,122.66,60,,
2012/02/14,122.85,123.16,122.85,122.96,20,,
2012/02/15,123.83,124.26,123.83,124.26,0,,
2012/02/16,123.49,124.13,123.49,124.13,16,,
2012/02/17,124.36,124.36,124.29,124.29,0,,
2012/02/20,124.69,124.7,124.53,124.53,2959,,
2012/02/21,124.42,124.42,124.1,124.1,104,,
2012/02/22,124.29,124.29,123.61,123.61,6,,
2012/02/23,123.41,123.42,123.41,123.42,7635,,
2012/02/24,123.5,123.5,122.89,122.89,260,,
2012/02/27,122.17,123,122.17,123,0,,
2012/02/28,123.23,123.43,123.06,123.06,27163,,
2012/02/29,123.43,123.76,123.43,123.45,3088,,
2012/03/01,123.24,124.35,123.24,124.35,1518,,
2012/03/02,124.85,125.17,124.85,125.13,74,,
2012/03/05,124.59,124.59,123.97,123.97,6419,,
2012/03/06,123.72,123.72,122.46,122.46,6,,
2012/03/07,122.64,123.12,122.64,123.12,3540,,
2012/03/08,123.65,123.82,123.65,123.82,3934,,
2012/03/09,124.2,125.52,124.2,125.52,0,,
2012/03/12,125.03,125.03,124.66,124.66,0,,
2012/03/13,125.41,126.46,125.41,126.46,798,,
2012/03/14,127.71,127.71,127.56,127.56,0,,
2012/03/15,127.58,127.9,127.58,127.9,2320,,
2012/03/16,127.94,128.21,127.7,127.7,7853,,
2012/03/19,127.55,127.55,127.28,127.28,3398,,
2012/03/20,127.02,127.02,126.43,126.43,473,,
2012/03/21,126.71,126.71,126.12,126.63,556,,
2012/03/22,126.21,126.21,125.77,125.77,2000,,
2012/03/23,125.58,125.58,124.61,125.27,150,,
2012/03/26,125.93,126.3,125.93,126.21,1848,,
2012/03/27,126.89,127,126.37,126.37,900,,
2012/03/28,126.12,126.12,125.6,125.6,0,,
2012/03/29,125.38,125.44,124.48,124.48,6550,,
2012/03/30,125,125.55,125,125.55,5372,,
2012/04/02,125.55,126.64,125.55,126.64,0,,
2012/04/03,126.35,126.53,126.34,125.83,17,,
2012/04/04,126.17,125.7,125.7,125.08,10,,
2012/04/05,124.86,125.75,124.86,125.75,5024,,
2012/04/10,123.27,123.27,123.27,123.27,90,,
2012/04/11,122.78,123.21,123.16,123.28,443,,
2012/04/12,123.53,124.09,123.09,124.08,3062,,
2012/04/13,123.6,123.6,123.6,123.6,3500,,
2012/04/16,123.71,123.88,123.81,123.5,452,,
2012/04/17,123.15,124.28,123.6,124.97,382,,
2012/04/18,125.14,125.14,124.66,124.66,0,,
2012/04/19,125.17,124.94,124.94,124.37,70,,
2012/04/20,123.96,124.08,124.07,124.17,2371,,
2012/04/23,123.33,122.53,122.5,122.38,390,,
2012/04/24,122.82,122.9,122.9,123.09,3326,,
2012/04/25,123.5,124.1,123.5,124.1,0,,
2012/04/26,124.01,124.46,124.01,124.46,190,,
2012/04/27,124.34,125.35,124.32,125.03,427,,
2012/04/30,125.3,125.3,124.59,124.59,70,,
2012/05/02,125.65,125.73,124.75,125.15,138,,
2012/05/03,125.47,125.67,125.24,125.06,104,,
2012/05/04,124.47,124.47,123.24,123.08,205,,
2012/05/07,122.18,123.63,122.18,123.63,0,,
2012/05/08,123.52,123.6,123.58,122.08,182,,
2012/05/09,122.65,122.43,122.22,122.62,3743,,
2012/05/10,122.98,123.2,123.18,123.12,2099,,
2012/05/11,122.38,123.46,122.37,123.46,4266,,
2012/05/14,122.28,121.96,121.69,122.21,822,,
2012/05/15,122.29,122.24,121.98,122.06,7100,,
2012/05/16,121.32,122.2,121.24,121.58,4099,,
2012/05/17,121.43,121.06,121.06,120.32,245,,
2012/05/18,119.85,119.85,119.01,119.01,6230,,
2012/05/21,118.33,119.16,118.27,119.16,2816,,
2012/05/22,120.1,121.2,119.97,121.2,2393,,
2012/05/23,120.12,120.12,119.72,119.72,700,,
2012/05/24,121.02,121.82,120.58,121.24,1100,,
2012/05/25,121.84,121.84,121.55,121.74,341,,
2012/05/28,122.05,122.55,122.05,122.55,650,,
2012/05/29,122.56,123.04,122.56,122.84,81,,
2012/05/30,122.57,122.57,121.9,122.02,235,,
2012/05/31,122.1,122.1,121.74,121.74,0,,
2012/06/01,121.73,121.73,119.4,119.42,3036,,
2012/06/04,118.14,118.29,117.89,117.89,105,,
2012/06/05,118.78,119.07,118.78,119.07,0,,
2012/06/06,119.86,121.25,119.86,121.25,3638,,
2012/06/07,121.42,122.13,121.42,121.82,554,,
2012/06/08,121.18,121.87,121.18,121.75,223,,
2012/06/11,122.96,122.96,122.12,122.12,6,,
2012/06/12,121.63,122.38,121.55,122.37,2450,,
2012/06/13,122.4,122.4,121.68,121.77,1430,,
2012/06/14,121.44,121.65,121.44,121.55,172,,
2012/06/15,122.1,122.73,122.1,122.44,4938,,
2012/06/18,123.23,123.47,122.89,123.47,1100,,
2012/06/19,123.49,124.15,123.49,124.15,0,,
2012/06/20,124.16,124.29,124.16,124.19,4584,,
2012/06/21,124.06,124.75,123.98,123.98,200,,
2012/06/22,122.84,123.14,122.84,123.14,3203,,
2012/06/25,122.94,122.94,121.83,121.83,3161,,
2012/06/26,122.16,122.23,122.14,122.2,1580,,
2012/06/27,122.83,123.83,122.83,123.83,100,,
2012/06/28,123.89,123.89,123.21,123.24,6443,,
2012/06/29,124.57,124.89,124.51,124.83,851,,
2012/07/02,125.42,126.34,125.42,126.23,150,,
2012/07/03,126.49,127.53,126.49,127.49,4810,,
2012/07/04,127.52,128.16,127.52,128.11,10049,,
2012/07/05,127.9,129.09,127.9,129.02,14185,,
2012/07/06,128.55,128.65,127.85,127.85,3072,,
2012/07/09,127.88,127.88,127.51,127.51,100,,
2012/07/10,127.7,128.69,127.7,128.28,467,,
2012/07/11,127.41,127.83,127.41,127.78,236,,
2012/07/12,127,127.1,126.85,126.85,6091,,
2012/07/13,127.56,128.48,127.48,128.48,191,,
2012/07/16,128.47,128.47,128.37,128.37,0,,
2012/07/17,128.54,128.54,128.38,128.43,1300,,
2012/07/18,128.56,129.82,128.56,129.82,51,,
2012/07/19,130.1,130.78,130.1,130.67,5908,,
2012/07/20,130.15,130.3,129.97,129.97,1000,,
2012/07/23,129.4,129.4,127.94,128.03,6406,,
2012/07/24,128.35,128.35,127.85,127.85,4350,,
2012/07/25,127.26,127.74,127,127.19,4222,,
2012/07/26,127.4,128.33,127.32,128.08,6098,,
2012/07/27,128.92,129.43,128.92,129.43,0,,
2012/07/30,130.53,131.3,130.53,131.3,0,,
2012/07/31,131.41,131.6,130.65,130.65,167,,
2012/08/01,130.42,130.86,130.42,130.86,21653,,
2012/08/02,130.81,130.94,130.11,130.11,2252,,
2012/08/03,130.22,131.46,130.22,131.34,13990,,
2012/08/06,131.11,131.56,131.11,131.38,25752,,
2012/08/07,131.52,132.24,131.34,132.24,32003,,
2012/08/08,132.23,132.79,132.23,132.79,0,,
2012/08/09,133.1,133.64,133.03,133.6,8772,,
2012/08/10,133.08,133.2,133.08,133.2,22,,
2012/08/13,133.34,133.34,132.58,132.58,7750,,
2012/08/14,133.21,133.59,133.21,133.59,0,,
2012/08/15,132.87,133.63,132.87,133.51,1000,,
2012/08/16,134.06,134.06,133.34,133.83,142,,
2012/08/17,134.1,134.75,134.08,134.75,100,,
2012/08/20,134.45,134.61,134.23,134.23,1125,,
2012/08/21,134.39,134.39,133.88,133.88,23496,,
2012/08/22,133.06,133.06,132.5,132.5,2201,,
2012/08/23,132.86,132.86,131.52,131.52,453,,
2012/08/24,131.48,131.99,131.48,131.91,832,,
2012/08/27,132.09,132.66,132.09,132.66,527,,
2012/08/28,132.27,132.27,131.38,131.42,667,,
2012/08/29,131.73,131.74,131.57,131.57,15545,,
2012/08/30,131.04,131.04,130.7,130.98,4589,,
2012/08/31,130.63,131.2,130.25,131.16,4532,,
2012/09/03,130.65,131.07,130.65,131.07,212,,
2012/09/04,130.71,130.83,129.96,130.15,7612,,
2012/09/05,130.54,130.54,130.11,130.21,460,,
2012/09/06,130.38,132.36,130.38,132.36,613,,
2012/09/07,132.64,132.67,131.89,131.89,6050,,
2012/09/10,131.75,132,131.75,131.85,962,,
2012/09/11,131.22,131.59,131.22,131.59,0,,
2012/09/12,131.51,131.68,131.45,131.45,510,,
2012/09/13,131.45,131.65,131.3,131.54,1826,,
2012/09/14,132.43,132.53,132.18,132.18,735,,
2012/09/17,131.89,132.06,131.75,131.93,443,,
2012/09/18,131.58,132.11,131.58,131.84,1350,,
2012/09/19,132.4,132.44,132.13,132.25,742,,
2012/09/20,132.11,132.61,132.11,132.61,240,,
2012/09/21,132.99,133.38,132.74,132.86,5350,,
2012/09/24,132.38,132.73,132.38,132.69,2290,,
2012/09/25,133.09,133.09,132.99,132.99,0,,
2012/09/26,132.43,132.43,131.03,131.15,73351,,
2012/09/27,131.82,132.2,131.82,131.9,1483,,
2012/09/28,131.97,131.97,130.99,131.24,185,,
2012/10/01,131.58,132.34,131.47,132.34,2141,,
2012/10/02,131.69,132.07,131.27,131.27,190,,
2012/10/03,131.46,131.89,131.46,131.89,1067,,
2012/10/04,132.2,132.2,131.66,131.66,117,,
2012/10/05,132.12,132.32,131.98,132.24,697,,
2012/10/08,131.41,131.87,131.41,131.58,2025,,
2012/10/09,131.86,131.95,131.37,131.37,953,,
2012/10/10,131.21,131.21,130.67,130.67,19,,
2012/10/11,130.68,130.95,130.68,130.93,472,,
2012/10/12,130.56,130.56,130,130,798,,
2012/10/15,130.3,130.6,130.3,130.48,107,,
2012/10/16,130.77,131.55,130.77,131.55,54,,
2012/10/17,131.12,131.76,131.12,131.67,290,,
2012/10/18,132.01,132.08,131.79,132.08,5175,,
2012/10/19,131.99,131.99,131.2,131.2,118,,
2012/10/22,130.49,130.49,130.07,130.07,0,,
2012/10/23,130.35,130.35,128.98,128.98,346,,
2012/10/24,129.23,129.9,129.23,129.55,123,,
2012/10/25,129.36,129.94,129.36,129.54,115,,
2012/10/26,129.05,129.59,129.05,129.59,0,,
2012/10/29,129.43,130.16,129.43,129.47,48,,
2012/10/30,129.29,130.23,129.29,130,4164,,
2012/10/31,130.06,130.18,129.31,129.31,39508,,
2012/11/01,129.33,131.02,129.33,131.02,307,,
2012/11/02,131.37,132.04,131.3,131.79,3551,,
2012/11/05,131.19,131.27,131.02,131.2,469,,
2012/11/06,131.59,131.97,131.59,131.97,351,,
2012/11/07,132.45,132.57,129.81,129.81,546,,
2012/11/08,130.44,130.44,129.9,129.9,1035,,
2012/11/09,129.56,129.92,128.54,129.83,745,,
2012/11/12,129.55,129.71,129.4,129.4,1173,,
2012/11/13,128.98,130,128.98,129.89,136,,
2012/11/14,129.45,129.51,128.13,128.13,3196,,
2012/11/15,127.49,127.59,126.72,126.72,854,,
2012/11/16,127.12,127.46,126.54,126.54,626,,
2012/11/19,127.97,128.95,127.85,128.95,1853,,
2012/11/20,129,129.38,129,129.28,3219,,
2012/11/21,129.54,129.66,129.41,129.47,93,,
2012/11/22,129.82,129.83,129.73,129.73,239,,
2012/11/23,129.65,130.07,129.65,130.07,176,,
2012/11/26,129.69,129.69,129.52,129.52,91,,
2012/11/27,130.01,130.08,130.01,130.08,0,,
2012/11/28,129.76,129.88,129.18,129.88,21389,,
2012/11/29,130.71,131.24,130.71,131.09,1189,,
2012/11/30,130.74,131.4,130.74,130.93,2676,,
2012/12/03,130.68,131.41,130.68,130.78,8982,,
2012/12/04,129.95,130.09,129.89,129.89,244,,
2012/12/05,130.5,130.5,130.16,130.16,507,,
2012/12/06,130.5,131.61,130.5,131.32,1900,,
2012/12/07,131.55,132.42,131.55,131.8,5288,,
2012/12/10,132.53,132.53,131.85,132.44,2073,,
2012/12/11,132.15,132.8,132.15,132.8,440,,
2012/12/12,132.75,132.88,132.48,132.48,7398,,
2012/12/13,132.15,132.2,131.65,131.66,5846,,
2012/12/14,131.47,131.47,130.77,130.77,3024,,
2012/12/17,130.85,131.02,130.85,131.02,100,,
2012/12/18,131.91,131.94,131.46,131.82,5561,,
2012/12/19,132.54,132.54,132.19,132.19,43,,
2012/12/20,131.86,132.11,131.67,132.04,342,,
2012/12/21,131.58,131.89,131.02,131.61,492,,
2012/12/24,131.84,131.84,131.56,131.56,100,,
2012/12/27,131.16,131.16,130.56,130.56,2774,,
2012/12/28,130.84,131,130.25,131,6806,,
2012/12/31,129.83,130.25,129.64,129.64,212,,
2013/01/02,132.29,134.17,132.29,134.17,1140,,
2013/01/03,135.31,135.74,134.83,135.6,2521,,
2013/01/04,135.37,135.92,135.37,135.92,1859,,
2013/01/07,135.82,136.09,135.06,135.06,4039,,
2013/01/08,134.6,135.1,134.6,134.67,72,,
2013/01/09,135.43,136.38,135.43,135.7,1091,,
2013/01/10,136.18,136.18,134.78,134.78,15661,,
2013/01/11,134.83,134.83,133.92,133.92,934,,
2013/01/14,134.38,134.45,133.84,133.97,2550,,
2013/01/15,133.75,134.01,133.75,134.01,0,,
2013/01/16,134.32,134.38,134.08,134.38,3007,,
2013/01/17,134.24,134.66,133.87,134.66,1700,,
2013/01/18,134.6,134.91,134.6,134.91,0,,
2013/01/21,135.13,135.44,135.13,135.44,35,,
2013/01/22,134.98,135.16,134.91,135.16,40,,
2013/01/23,135.72,135.8,135.59,135.59,2735,,
2013/01/24,135.48,136.05,135.35,135.9,429,,
2013/01/25,135.21,135.36,134.72,135.1,7995,,
2013/01/28,135.21,135.68,135.13,135.13,685,,
2013/01/29,135.58,135.66,135.28,135.66,87,,
2013/01/30,135.91,135.91,134.82,134.82,82,,
2013/01/31,134.71,134.82,134.31,134.31,8061,,
2013/02/01,134.19,134.4,133.87,133.87,7757,,
2013/02/04,135.03,135.03,134,134,232,,
2013/02/05,134.48,134.68,134.2,134.2,3729,,
2013/02/06,134.9,134.9,134.63,134.66,65,,
2013/02/07,134.8,135.14,134.58,135.04,734,,
2013/02/08,135.72,136.83,135.72,136.43,2149,,
2013/02/11,136.82,136.82,136.2,136.2,17333,,
2013/02/12,136.13,136.17,136.04,136.07,980,,
2013/02/13,136.28,136.63,136.18,136.48,5989,,
2013/02/14,136.73,137.38,136.68,137.17,913,,
2013/02/15,136.97,137.31,136.95,136.96,842,,
2013/02/18,137.41,137.41,136.75,136.95,277,,
2013/02/19,136.85,137.99,136.85,137.58,4345,,
2013/02/20,137.83,137.9,137.62,137.62,1279,,
2013/02/21,137.31,137.31,136.6,136.6,463,,
2013/02/22,137.13,137.99,137.13,137.91,1305,,
2013/02/25,138.59,138.59,137.82,138.21,645,,
2013/02/26,137.4,137.63,137.25,137.25,591,,
2013/02/27,137.5,138.35,137.24,138.35,373,,
2013/02/28,138.9,139.78,138.9,139.28,4998,,
2013/03/01,139.45,139.77,138.9,139.77,6824,,
2013/03/04,139.04,140.1,139.04,140.1,63,,
2013/03/05,140.53,142.02,140.53,142.02,8915,,
2013/03/06,142.23,142.41,141.6,142.09,371,,
2013/03/07,142.09,142.09,141.33,141.66,6424,,
2013/03/08,141.81,143.34,141.81,142.93,5864,,
2013/03/11,142.77,143.15,142.53,143.15,2461,,
2013/03/12,142.96,143.07,142.78,142.78,12835,,
2013/03/13,142.6,143.57,142.5,143.56,975,,
2013/03/14,144.41,144.41,143.9,143.9,27,,
2013/03/15,144.07,144.07,143.1,143.59,250,,
2013/03/18,143.05,143.8,142.98,143.8,4437,,
2013/03/19,143.86,144.12,143.59,143.59,1157,,
2013/03/20,144.03,144.27,143.99,143.99,320,,
2013/03/21,144.18,144.35,143.81,143.9,7667,,
2013/03/22,143.75,143.75,143.12,143.46,1965,,
2013/03/25,144.21,144.74,143.74,144.04,16968,,
2013/03/26,144.61,145,144.3,145,4695,,
2013/03/27,145.55,145.59,145.2,145.59,8371,,
2013/03/28,145.55,145.55,145.25,145.29,86,,
2013/04/02,145.06,146.22,145.06,146.22,15036,,
2013/04/03,145.92,146.12,144.61,144.61,6913,,
2013/04/04,144.64,145.43,144.34,144.34,9824,,
2013/04/05,144.04,144.04,141.3,141.74,2735,,
2013/04/08,142.33,142.7,142.25,142.38,8851,,
2013/04/09,143.04,143.33,142.36,142.36,8939,,
2013/04/10,143.23,144.83,143.23,144.72,11243,,
2013/04/11,144.91,145.36,144.8,145.36,7029,,
2013/04/12,145.26,145.41,144.41,144.41,2468,,
2013/04/15,144.48,144.48,143.73,143.73,1359,,
2013/04/16,142.52,142.77,142.36,142.45,550,,
2013/04/17,142.63,142.63,141.45,141.45,3409,,
2013/04/18,141.61,142,141.16,141.16,168,,
2013/04/19,141.33,141.56,141.31,141.47,16108,,
2013/04/22,142.23,143.02,142.14,142.14,1909,,
2013/04/23,142.3,144.72,142.3,144.72,14797,,
2013/04/24,145.16,145.52,145.16,145.52,1572,,
2013/04/25,145.43,146.48,145.43,146.48,17663,,
2013/04/26,146.02,146.02,145.7,145.7,2593,,
2013/04/29,145.8,146.44,145.7,146.44,29530,,
2013/04/30,146.99,146.99,145.91,146.13,46122,,
2013/05/02,145.35,147.15,145.21,147.07,5898,,
2013/05/03,146.56,148.29,146.28,148.1,6908,,
2013/05/06,148.08,148.49,147.95,148.49,4715,,
2013/05/07,148.55,148.73,148.33,148.73,32523,,
2013/05/08,148.59,148.94,148.4,148.94,248,,
2013/05/09,148.94,149.48,148.94,149.48,292,,
2013/05/10,149.99,150.94,149.99,150.94,20543,,
2013/05/13,150.65,150.76,150.4,150.76,2156,,
2013/05/14,150.68,151.8,150.32,151.8,7018,,
2013/05/15,152.45,153.52,152.4,153.52,7942,,
2013/05/16,153.23,153.28,152.73,153.28,27768,,
2013/05/17,153.16,154.22,153.16,154.14,20090,,
2013/05/20,154.7,154.7,154.15,154.59,143,,
2013/05/21,154.27,154.36,154.16,154.36,8689,,
2013/05/22,154.19,155.4,153.91,155.37,33343,,
2013/05/23,151.98,151.98,150.27,151.19,17969,,
2013/05/24,151.22,151.22,149.85,150.32,5561,,
2013/05/27,150.51,150.71,150.25,150.71,23078,,
2013/05/28,151.83,153.14,151.83,152.95,5684,,
2013/05/29,151.6,151.6,149.68,149.68,8479,,
2013/05/30,149.76,150.62,149.76,149.87,6002,,
2013/05/31,149.62,150.29,148.48,149.61,7485,,
2013/06/03,147.8,148.18,146.42,146.42,17253,,
2013/06/04,148.18,148.37,147.83,147.98,15334,,
2013/06/05,146.67,147.15,145.24,145.44,30362,,
2013/06/06,145.03,145.19,143.49,143.49,12419,,
2013/06/07,143.72,145.99,143.42,145.99,2945,,
